,State,Agency_Type,Agency_Name,Population,Total_Offenses,Crimes_Against_Persons,Crimes_Against_Property,Crimes_Against_Society,Crimes_Against_Persons,Aggravated_Assault,Simple_Assault,Intimidation,Homicide_Offenses,Murder_and_Nonnegligent_Manslaughter,Negligent_Manslaughter,Justifiable_Homicide,Human_Trafficking_Offenses,Commercial_Sex_Acts,Involuntary_Servitude,Kidnapping__Abduction,Sex_Offenses,Rape,Sodomy,Sexual_Assault_With_An_Object,Fondling,"Sex_Offenses,_Nonforcible",Incest,Statutory_Rape,Arson,Bribery,Burglary__Breaking_&_Entering,Counterfeiting__Forgery,Destruction__Damage__Vandalism_of_Property,Embezzlement,Extortion__Blackmail,Fraud_Offenses,False_Pretenses__Swindle__Confidence_Game,Credit_Card__Automated_Teller_Machine_Fraud,Impersonation,Welfare_Fraud,Wire_Fraud,Larceny__Theft_Offenses,Pocketpicking,Pursesnatching,Shoplifting,Theft_From_Building,Theft_From_Coin_Operated_Machine_or_Device,Theft_From_Motor_Vehicle,Theft_of__Motor__Vehicle_Parts_or_Accessories,All_Other_Larceny,Motor_Vehicle_Theft,Robbery,Stolen_Property_Offenses,Drug__Narcotic_Offenses,Drug__Narcotic_Violations,Drug_Equipment_Violations,Gambling_Offenses,Betting__Wagering,Operating__Promoting__Assisting_Gambling,Gambling_Equipment_Violations,Sports_Tampering,Pornography__Obscene_Material,Prostitution_Offenses,Prostitution,Assisting_or_Promoting_Prostitution,Purchasing_Prostitution,Weapon_Law_Violations,Region
34,Arkansas,Cities,Charleston,2532.0,100.0,40.0,54.0,6.0,36,9.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,10.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Central (West)
35,Arkansas,Cities,Cherokee Village,4613.0,222.0,47.0,149.0,26.0,40,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,39.0,0.0,36.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,2.0,0.0,0.0,23.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,South Central (West)
36,Arkansas,Cities,Clarendon,1576.0,55.0,14.0,35.0,6.0,14,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Central (West)
37,Arkansas,Cities,Clarksville,9319.0,770.0,135.0,586.0,49.0,123,7.0,94.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,86.0,23.0,90.0,0.0,0.0,32.0,3.0,13.0,16.0,0.0,0.0,346.0,0.0,3.0,42.0,106.0,1.0,61.0,1.0,132.0,5.0,0.0,2.0,44.0,36.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,South Central (West)
38,Arkansas,Cities,Clinton,2561.0,72.0,7.0,64.0,1.0,6,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,4.0,21.0,0.0,4.0,2.0,10.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Central (West)
39,Arkansas,Cities,Conway,64060.0,6887.0,1701.0,4168.0,1018.0,1665,168.0,779.0,718.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,22.0,22.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,370.0,142.0,735.0,0.0,0.0,313.0,113.0,198.0,2.0,0.0,0.0,2361.0,0.0,0.0,544.0,10.0,13.0,469.0,59.0,1266.0,111.0,49.0,80.0,947.0,622.0,325.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,67.0,South Central (West)
40,Arkansas,Cities,Corning,3254.0,150.0,47.0,65.0,38.0,45,12.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,25.0,0.0,11.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,1.0,4.0,3.0,0.0,1.0,0.0,12.0,2.0,0.0,1.0,35.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,South Central (West)
41,Arkansas,Cities,Cotter,954.0,50.0,10.0,22.0,18.0,10,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,17.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,South Central (West)
42,Arkansas,Cities,Crossett,5383.0,711.0,90.0,583.0,38.0,86,22.0,52.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,139.0,17.0,103.0,0.0,0.0,34.0,6.0,24.0,4.0,0.0,0.0,275.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,241.0,7.0,2.0,3.0,28.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,South Central (West)
43,Arkansas,Cities,Danville,2370.0,52.0,9.0,24.0,19.0,8,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,5.0,1.0,0.0,1.0,18.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,South Central (West)
44,Arkansas,Cities,Dardanelle,4672.0,511.0,121.0,362.0,28.0,112,11.0,78.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,94.0,22.0,63.0,0.0,0.0,16.0,2.0,12.0,2.0,0.0,0.0,148.0,0.0,0.0,3.0,13.0,1.0,6.0,0.0,125.0,10.0,5.0,4.0,25.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,South Central (West)
45,Arkansas,Cities,Decatur,1766.0,81.0,26.0,43.0,12.0,24,8.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,2.0,6.0,0.0,7.0,1.0,6.0,0.0,0.0,0.0,11.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,South Central (West)
46,Arkansas,Cities,Dermott,2775.0,62.0,16.0,46.0,0.0,16,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,1.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Central (West)
47,Arkansas,Cities,De Queen,6636.0,378.0,50.0,291.0,37.0,40,6.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,58.0,23.0,22.0,0.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,161.0,0.0,2.0,28.0,23.0,2.0,14.0,1.0,91.0,9.0,1.0,8.0,36.0,25.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,South Central (West)
48,Arkansas,Cities,Des Arc,1657.0,34.0,10.0,18.0,6.0,10,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,3.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Central (West)
49,Arkansas,Cities,De Witt,3259.0,363.0,93.0,228.0,42.0,89,18.0,45.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,53.0,7.0,44.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,107.0,0.0,0.0,1.0,21.0,0.0,32.0,10.0,43.0,6.0,2.0,4.0,38.0,29.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,South Central (West)
50,Arkansas,Cities,Diaz,1274.0,84.0,26.0,56.0,2.0,26,6.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,8.0,0.0,5.0,1.0,7.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Central (West)
51,Arkansas,Cities,Dover,1393.0,112.0,24.0,69.0,19.0,19,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,14.0,2.0,12.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,4.0,4.0,0.0,2.0,2.0,22.0,2.0,1.0,0.0,15.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,South Central (West)
52,Arkansas,Cities,Dumas,4481.0,155.0,43.0,103.0,9.0,41,6.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,7.0,3.0,0.0,0.0,6.0,0.0,5.0,1.0,0.0,0.0,43.0,0.0,0.0,11.0,9.0,0.0,8.0,0.0,15.0,5.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,South Central (West)
53,Arkansas,Cities,Earle,2342.0,149.0,27.0,119.0,3.0,26,3.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,62.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,55.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,South Central (West)
54,Arkansas,Cities,El Dorado,18375.0,2216.0,499.0,1588.0,129.0,478,133.0,219.0,126.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,3.0,0.0,10.0,6.0,0.0,0.0,0.0,4.0,0.0,365.0,78.0,277.0,0.0,0.0,58.0,28.0,29.0,0.0,1.0,0.0,732.0,0.0,0.0,95.0,4.0,0.0,30.0,0.0,603.0,54.0,17.0,3.0,114.0,93.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,South Central (West)
55,Arkansas,Cities,England,2806.0,308.0,80.0,165.0,63.0,77,15.0,40.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,4.0,30.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,82.0,0.0,1.0,17.0,17.0,0.0,9.0,0.0,38.0,4.0,5.0,5.0,52.0,31.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,South Central (West)
56,Arkansas,Cities,Eudora,2169.0,213.0,48.0,163.0,2.0,48,8.0,14.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,36.0,6.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,9.0,15.0,0.0,5.0,1.0,41.0,5.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,South Central (West)
57,Arkansas,Cities,Fairfield Bay,2295.0,96.0,22.0,69.0,5.0,20,4.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,20.0,0.0,2.0,0.0,22.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Central (West)
58,Arkansas,Cities,Farmington,6230.0,231.0,66.0,131.0,34.0,50,13.0,19.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,16.0,9.0,23.0,0.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,71.0,0.0,0.0,0.0,21.0,0.0,24.0,0.0,26.0,2.0,1.0,2.0,32.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,South Central (West)
59,Arkansas,Cities,Fayetteville,77900.0,7236.0,1632.0,4832.0,772.0,1551,271.0,1044.0,236.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,42.0,36.0,31.0,2.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,548.0,143.0,1020.0,0.0,2.0,359.0,126.0,143.0,90.0,0.0,0.0,2510.0,1.0,1.0,466.0,764.0,0.0,689.0,115.0,474.0,151.0,33.0,59.0,711.0,411.0,300.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,6.0,1.0,0.0,45.0,South Central (West)
60,Arkansas,Cities,Flippin,1343.0,243.0,40.0,99.0,104.0,38,2.0,24.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,75.0,0.0,0.0,35.0,8.0,0.0,1.0,1.0,30.0,0.0,0.0,1.0,97.0,76.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,South Central (West)
61,Arkansas,Cities,Fordyce,4218.0,399.0,114.0,270.0,15.0,109,12.0,68.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,71.0,21.0,21.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,140.0,0.0,0.0,20.0,14.0,0.0,15.0,3.0,88.0,5.0,1.0,4.0,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,South Central (West)
62,Arkansas,Cities,Forrest City,15184.0,2382.0,635.0,1652.0,95.0,615,99.0,304.0,212.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,4.0,0.0,0.0,9.0,2.0,0.0,2.0,4.0,0.0,338.0,79.0,445.0,3.0,0.0,9.0,1.0,5.0,3.0,0.0,0.0,715.0,4.0,0.0,153.0,209.0,1.0,126.0,10.0,212.0,27.0,29.0,3.0,87.0,85.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,South Central (West)
63,Arkansas,Cities,Fort Smith,87821.0,10580.0,2403.0,6628.0,1549.0,2245,434.0,927.0,884.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,26.0,127.0,72.0,7.0,0.0,48.0,0.0,0.0,0.0,9.0,0.0,976.0,192.0,1115.0,0.0,0.0,406.0,209.0,151.0,44.0,2.0,0.0,3600.0,1.0,1.0,596.0,550.0,11.0,658.0,42.0,1741.0,201.0,96.0,33.0,1410.0,925.0,485.0,3.0,0.0,3.0,0.0,0.0,7.0,27.0,27.0,0.0,0.0,102.0,South Central (West)
64,Arkansas,Cities,Gassville,2048.0,79.0,16.0,50.0,13.0,15,1.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,1.0,2.0,2.0,0.0,4.0,0.0,26.0,2.0,0.0,0.0,12.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,South Central (West)
65,Arkansas,Cities,Gentry,3341.0,92.0,35.0,52.0,5.0,31,5.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,7.0,0.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,21.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,14.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,South Central (West)
66,Arkansas,Cities,Glenwood,2218.0,170.0,23.0,110.0,37.0,22,7.0,9.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,20.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,53.0,0.0,1.0,2.0,20.0,2.0,9.0,4.0,15.0,2.0,0.0,5.0,37.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Central (West)
67,Arkansas,Cities,Gosnell,3455.0,262.0,76.0,173.0,13.0,75,24.0,38.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6.0,43.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,68.0,0.0,0.0,1.0,27.0,0.0,9.0,1.0,30.0,2.0,0.0,6.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,South Central (West)
68,Arkansas,Cities,Gravette,2409.0,165.0,45.0,76.0,44.0,44,3.0,17.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,9.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,33.0,0.0,1.0,1.0,3.0,0.0,7.0,0.0,21.0,4.0,0.0,2.0,43.0,23.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,South Central (West)
69,Arkansas,Cities,Greenbrier,5082.0,28.0,9.0,8.0,11.0,9,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,South Central (West)
70,Arkansas,Cities,Green Forest,2768.0,216.0,61.0,128.0,27.0,57,10.0,38.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,24.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,74.0,0.0,0.0,17.0,17.0,0.0,14.0,1.0,25.0,3.0,1.0,1.0,24.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,South Central (West)
71,Arkansas,Cities,Greenland,1312.0,65.0,20.0,37.0,8.0,17,5.0,9.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,12.0,1.0,0.0,1.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,South Central (West)
72,Arkansas,Cities,Greenwood,9223.0,274.0,79.0,93.0,102.0,75,19.0,36.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,15.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,38.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,22.0,1.0,0.0,2.0,99.0,55.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,South Central (West)
73,Arkansas,Cities,Greers Ferry,881.0,48.0,7.0,37.0,4.0,7,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,7.0,3.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Central (West)
74,Arkansas,Cities,Gurdon,2184.0,114.0,46.0,68.0,0.0,38,11.0,15.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,12.0,0.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Central (West)
75,Arkansas,Cities,Hamburg,2828.0,127.0,33.0,76.0,18.0,33,22.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,31.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,South Central (West)
76,Arkansas,Cities,Hampton,1306.0,88.0,10.0,48.0,30.0,10,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,26.0,0.0,0.0,1.0,5.0,1.0,3.0,0.0,16.0,0.0,1.0,1.0,27.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,South Central (West)
77,Arkansas,Cities,Hardy,763.0,82.0,11.0,68.0,3.0,11,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2.0,4.0,0.0,5.0,1.0,26.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,South Central (West)
78,Arkansas,Cities,Harrisburg,2317.0,206.0,62.0,117.0,27.0,57,8.0,37.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,24.0,4.0,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,62.0,0.0,0.0,8.0,8.0,0.0,6.0,0.0,40.0,0.0,0.0,0.0,25.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,South Central (West)
79,Arkansas,Cities,Harrison,13234.0,1743.0,292.0,1178.0,273.0,266,56.0,138.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,11.0,2.0,0.0,6.0,1.0,1.0,0.0,2.0,0.0,169.0,88.0,159.0,0.0,0.0,80.0,53.0,26.0,1.0,0.0,0.0,634.0,1.0,1.0,176.0,33.0,1.0,46.0,5.0,371.0,23.0,2.0,21.0,245.0,139.0,106.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,25.0,South Central (West)
80,Arkansas,Cities,Heber Springs,7146.0,753.0,175.0,505.0,73.0,171,14.0,92.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,122.0,20.0,75.0,0.0,0.0,12.0,1.0,9.0,2.0,0.0,0.0,202.0,0.0,1.0,38.0,51.0,0.0,12.0,3.0,97.0,10.0,2.0,61.0,72.0,41.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,South Central (West)
