,State,Agency_Type,Agency_Name,Population,Total_Offenses,Crimes_Against_Persons,Crimes_Against_Property,Crimes_Against_Society,Crimes_Against_Persons,Aggravated_Assault,Simple_Assault,Intimidation,Homicide_Offenses,Murder_and_Nonnegligent_Manslaughter,Negligent_Manslaughter,Justifiable_Homicide,Human_Trafficking_Offenses,Commercial_Sex_Acts,Involuntary_Servitude,Kidnapping__Abduction,Sex_Offenses,Rape,Sodomy,Sexual_Assault_With_an_Object,Fondling,"Sex_Offenses,_Nonforcible",Incest,Statutory_Rape,Arson,Bribery,Burglary__Breaking_&_Entering,Counterfeiting__Forgery,Destruction__Damage__Vandalism_of_Property,Embezzlement,Extortion__Blackmail,Fraud_Offenses,False_Pretenses__Swindle__Confidence_Game,Credit_Card__Automated_Teller_Machine_Fraud,Impersonation,Welfare_Fraud,Wire_Fraud,Larceny__Theft_Offenses,Pocketpicking,Pursesnatching,Shoplifting,Theft_From_Building,Theft_From_Coin_Operated_Machine_or_Device,Theft_From_Motor_Vehicle,Theft_of__Motor__Vehicle_Parts_or_Accessories,All_Other_Larceny,Motor_Vehicle_Theft,Robbery,Stolen_Property_Offenses,Drug__Narcotic_Offenses,Drug__Narcotic_Violations,Drug_Equipment_Violations,Gambling_Offenses,Betting__Wagering,Operating__Promoting__Assisting_Gambling,Gambling_Equipment_Violations,Sports_Tampering,Pornography__Obscene_Material,Prostitution_Offenses,Prostitution,Assisting_or_Promoting_Prostitution,Purchasing_Prostitution,Weapon_Law_Violations,Region
32,Arkansas,Cities,Carlisle,2201.0,107.0,23.0,69.0,15.0,22,2.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,7.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,39.0,0.0,0.0,1.0,13.0,0.0,4.0,2.0,19.0,1.0,0.0,0.0,14.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,South Central (West)
33,Arkansas,Cities,Cave City,1880.0,108.0,35.0,59.0,14.0,28,2.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,7.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,35.0,0.0,0.0,4.0,6.0,0.0,7.0,0.0,18.0,1.0,0.0,0.0,12.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,South Central (West)
34,Arkansas,Cities,Cave Springs,2265.0,73.0,15.0,38.0,20.0,15,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,15.0,0.0,0.0,1.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Central (West)
35,Arkansas,Cities,Centerton,10815.0,373.0,110.0,161.0,102.0,94,16.0,40.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,26.0,0.0,0.0,14.0,4.0,6.0,4.0,0.0,0.0,88.0,0.0,1.0,8.0,19.0,0.0,16.0,1.0,43.0,1.0,1.0,7.0,95.0,46.0,49.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,South Central (West)
36,Arkansas,Cities,Charleston,2535.0,79.0,26.0,45.0,8.0,25,4.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,8.0,1.0,0.0,5.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,South Central (West)
37,Arkansas,Cities,Cherokee Village,4639.0,195.0,44.0,129.0,22.0,38,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25.0,0.0,49.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,4.0,1.0,0.0,20.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,South Central (West)
38,Arkansas,Cities,Clarendon,1539.0,67.0,17.0,43.0,7.0,17,5.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,7.0,1.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,South Central (West)
39,Arkansas,Cities,Clarksville,9359.0,699.0,142.0,512.0,45.0,130,6.0,89.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,13.0,101.0,0.0,0.0,27.0,1.0,21.0,5.0,0.0,0.0,313.0,0.0,1.0,76.0,52.0,0.0,34.0,2.0,148.0,14.0,0.0,4.0,41.0,28.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,South Central (West)
40,Arkansas,Cities,Clinton,2557.0,78.0,13.0,63.0,2.0,13,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,28.0,0.0,2.0,1.0,8.0,0.0,8.0,1.0,8.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Central (West)
41,Arkansas,Cities,Conway,64895.0,7280.0,1706.0,4481.0,1093.0,1655,178.0,782.0,695.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,15.0,31.0,25.0,2.0,0.0,4.0,2.0,0.0,2.0,3.0,0.0,406.0,195.0,792.0,0.0,0.0,344.0,160.0,183.0,1.0,0.0,0.0,2442.0,0.0,0.0,532.0,7.0,6.0,448.0,77.0,1372.0,157.0,62.0,80.0,1028.0,644.0,384.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,62.0,South Central (West)
42,Arkansas,Cities,Corning,3196.0,150.0,32.0,72.0,46.0,29,11.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,8.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,47.0,0.0,0.0,8.0,8.0,0.0,7.0,1.0,23.0,4.0,0.0,0.0,41.0,28.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,South Central (West)
43,Arkansas,Cities,Cotter,949.0,68.0,15.0,20.0,33.0,15,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,32.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,South Central (West)
44,Arkansas,Cities,Crossett,5339.0,813.0,78.0,698.0,37.0,75,20.0,52.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,197.0,15.0,107.0,0.0,0.0,41.0,9.0,28.0,4.0,0.0,0.0,327.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,281.0,0.0,5.0,3.0,28.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,South Central (West)
45,Arkansas,Cities,Damascus,385.0,37.0,3.0,14.0,20.0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,South Central (West)
46,Arkansas,Cities,Danville,2375.0,54.0,23.0,19.0,12.0,19,1.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,3.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,South Central (West)
47,Arkansas,Cities,Dardanelle,4680.0,385.0,88.0,266.0,31.0,80,13.0,49.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,21.0,43.0,0.0,0.0,15.0,3.0,10.0,2.0,0.0,0.0,129.0,0.0,0.0,1.0,5.0,0.0,6.0,0.0,117.0,4.0,3.0,2.0,23.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,South Central (West)
48,Arkansas,Cities,Decatur,1771.0,105.0,24.0,74.0,7.0,21,2.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,50.0,0.0,0.0,1.0,8.0,0.0,18.0,0.0,23.0,1.0,0.0,2.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Central (West)
49,Arkansas,Cities,De Queen,6748.0,352.0,58.0,254.0,40.0,54,12.0,35.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,44.0,15.0,25.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,132.0,1.0,0.0,20.0,20.0,0.0,12.0,0.0,79.0,7.0,1.0,11.0,37.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,South Central (West)
50,Arkansas,Cities,Dermott,2762.0,88.0,27.0,61.0,0.0,24,13.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,16.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Central (West)
51,Arkansas,Cities,Des Arc,1636.0,31.0,7.0,19.0,5.0,4,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,South Central (West)
52,Arkansas,Cities,De Valls Bluff,582.0,2.0,1.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Central (West)
53,Arkansas,Cities,De Witt,3247.0,339.0,85.0,240.0,14.0,80,23.0,48.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,16.0,47.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,128.0,0.0,0.0,18.0,9.0,0.0,24.0,4.0,73.0,5.0,0.0,2.0,12.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,South Central (West)
54,Arkansas,Cities,Diaz,1281.0,30.0,16.0,13.0,1.0,16,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,South Central (West)
55,Arkansas,Cities,Dover,1389.0,91.0,22.0,58.0,11.0,21,3.0,13.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,7.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,35.0,0.0,0.0,2.0,10.0,0.0,2.0,1.0,20.0,0.0,0.0,1.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,South Central (West)
56,Arkansas,Cities,Dumas,4500.0,212.0,63.0,128.0,21.0,61,8.0,47.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,10.0,6.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,48.0,0.0,0.0,15.0,6.0,0.0,6.0,0.0,21.0,7.0,5.0,2.0,18.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,South Central (West)
57,Arkansas,Cities,Dyer,854.0,37.0,16.0,13.0,8.0,15,4.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Central (West)
58,Arkansas,Cities,Earle,2317.0,121.0,25.0,95.0,1.0,24,7.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,32.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Central (West)
59,Arkansas,Cities,El Dorado,18461.0,1992.0,415.0,1488.0,89.0,401,146.0,173.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,4.0,0.0,338.0,75.0,283.0,0.0,0.0,52.0,20.0,29.0,1.0,2.0,0.0,650.0,0.0,0.0,77.0,0.0,0.0,22.0,0.0,551.0,58.0,25.0,3.0,70.0,57.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,South Central (West)
60,Arkansas,Cities,Elkins,2865.0,106.0,27.0,54.0,25.0,26,4.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,33.0,0.0,0.0,4.0,5.0,0.0,12.0,1.0,11.0,0.0,0.0,0.0,23.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,South Central (West)
61,Arkansas,Cities,England,2783.0,295.0,102.0,149.0,44.0,99,24.0,47.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,36.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,72.0,0.0,0.0,10.0,9.0,0.0,6.0,2.0,45.0,3.0,3.0,2.0,38.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,South Central (West)
62,Arkansas,Cities,Etowah,328.0,23.0,7.0,16.0,0.0,7,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Central (West)
63,Arkansas,Cities,Eudora,2147.0,181.0,56.0,120.0,5.0,55,9.0,11.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,40.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,36.0,5.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,South Central (West)
64,Arkansas,Cities,Eureka Springs,2099.0,261.0,66.0,162.0,33.0,59,7.0,29.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,36.0,0.0,0.0,11.0,0.0,5.0,6.0,0.0,0.0,80.0,0.0,7.0,1.0,9.0,0.0,6.0,1.0,56.0,3.0,2.0,0.0,29.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,South Central (West)
65,Arkansas,Cities,Fairfield Bay,2287.0,156.0,53.0,90.0,13.0,47,8.0,10.0,29.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,6.0,17.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,31.0,0.0,1.0,0.0,3.0,0.0,3.0,3.0,21.0,1.0,0.0,2.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,South Central (West)
66,Arkansas,Cities,Farmington,6384.0,226.0,62.0,128.0,36.0,53,3.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,25.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,57.0,0.0,0.0,2.0,7.0,0.0,21.0,1.0,26.0,4.0,1.0,7.0,34.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,South Central (West)
67,Arkansas,Cities,Fayetteville,80263.0,7737.0,1695.0,5236.0,806.0,1617,311.0,1015.0,291.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,46.0,42.0,3.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,555.0,231.0,1068.0,0.0,1.0,326.0,148.0,122.0,56.0,0.0,0.0,2657.0,1.0,0.0,406.0,831.0,1.0,722.0,140.0,556.0,259.0,45.0,88.0,723.0,404.0,319.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,11.0,1.0,0.0,60.0,South Central (West)
68,Arkansas,Cities,Flippin,1332.0,186.0,30.0,80.0,76.0,26,6.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,60.0,0.0,0.0,26.0,5.0,0.0,3.0,1.0,25.0,0.0,0.0,1.0,72.0,54.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,South Central (West)
69,Arkansas,Cities,Fordyce,4184.0,333.0,79.0,227.0,27.0,75,34.0,28.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,12.0,18.0,0.0,0.0,10.0,2.0,7.0,0.0,0.0,1.0,109.0,1.0,0.0,16.0,7.0,0.0,18.0,2.0,65.0,5.0,4.0,3.0,25.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,South Central (West)
70,Arkansas,Cities,Fort Smith,87989.0,10719.0,2513.0,6734.0,1472.0,2372,483.0,870.0,1019.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,31.0,105.0,67.0,7.0,0.0,31.0,1.0,1.0,0.0,9.0,0.0,866.0,205.0,1065.0,0.0,0.0,445.0,256.0,151.0,31.0,7.0,0.0,3781.0,2.0,2.0,780.0,446.0,5.0,551.0,52.0,1943.0,184.0,107.0,72.0,1310.0,795.0,515.0,1.0,0.0,0.0,1.0,0.0,8.0,66.0,65.0,1.0,0.0,87.0,South Central (West)
71,Arkansas,Cities,Gassville,2143.0,119.0,25.0,78.0,16.0,24,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,15.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,48.0,0.0,1.0,5.0,9.0,1.0,1.0,0.0,31.0,0.0,0.0,0.0,15.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,South Central (West)
72,Arkansas,Cities,Gentry,3397.0,113.0,35.0,66.0,12.0,27,8.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,9.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,37.0,0.0,0.0,5.0,10.0,0.0,6.0,0.0,16.0,1.0,0.0,2.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,South Central (West)
73,Arkansas,Cities,Glenwood,2205.0,176.0,26.0,121.0,29.0,26,1.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,19.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,55.0,0.0,0.0,4.0,25.0,1.0,4.0,1.0,20.0,4.0,0.0,15.0,27.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,South Central (West)
74,Arkansas,Cities,Gosnell,3363.0,266.0,82.0,170.0,14.0,74,14.0,43.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2.0,39.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,64.0,0.0,1.0,3.0,18.0,1.0,1.0,0.0,40.0,3.0,2.0,3.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,South Central (West)
75,Arkansas,Cities,Gravette,3236.0,177.0,43.0,76.0,58.0,41,12.0,11.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,12.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,41.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,28.0,5.0,0.0,2.0,56.0,30.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,South Central (West)
76,Arkansas,Cities,Greenbrier,5209.0,27.0,7.0,7.0,13.0,7,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,12.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,South Central (West)
77,Arkansas,Cities,Green Forest,2788.0,192.0,40.0,118.0,34.0,35,7.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,67.0,0.0,0.0,23.0,7.0,0.0,4.0,2.0,31.0,5.0,0.0,2.0,29.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,South Central (West)
78,Arkansas,Cities,Greenland,1368.0,44.0,20.0,20.0,4.0,19,4.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,South Central (West)
